,smart_12_raw,smart_192_raw,smart_194_raw,smart_241_raw,smart_242_raw,0.5*smart_12_raw - 0.99*smart_242_raw,-1.04*smart_192_raw + 0.67*smart_241_raw,target
2361,3,6.0,35.0,597588500,6543.0,-6476.07,400384288.76,1
2362,3,6.0,35.0,805069200,6543.0,-6476.07,539396357.76,1
2363,3,6.0,35.0,1027004600,6543.0,-6476.07,688093075.76,1
2364,3,6.0,35.0,1239616300,6543.0,-6476.07,830542914.76,1
2365,3,6.0,35.0,1455595400,6543.0,-6476.07,975248911.76,1
2366,3,6.0,35.0,1680266500,6543.0,-6476.07,1125778548.76,1
2367,3,6.0,35.0,1891201400,6543.0,-6476.07,1267104931.76,1
2368,3,6.0,35.0,2106304500,6543.0,-6476.07,1411224008.76,1
2369,3,6.0,35.0,2314359300,6543.0,-6476.07,1550620724.76,1
2370,3,6.0,35.0,2522353200,6543.0,-6476.07,1689976637.76,1
2371,3,6.0,35.0,2720774700,6543.0,-6476.07,1822919042.76,1
2372,3,6.0,35.0,2908928000,6543.0,-6476.07,1948981753.76,1
2373,3,6.0,35.0,3106741800,6543.0,-6476.07,2081516999.7600002,1
2374,3,6.0,35.0,3304814600,6543.0,-6476.07,2214225775.76,1
2375,3,6.0,35.0,3493249300,6543.0,-6476.07,2340477024.76,1
2376,3,6.0,35.0,3691307300,6543.0,-6476.07,2473175884.76,1
2377,3,6.0,35.0,3880812000,6543.0,-6476.07,2600144033.76,1
2378,3,6.0,35.0,4078530600,6543.0,-6476.07,2732615495.76,1
2379,3,6.0,35.0,4264847400,6543.0,-6476.07,2857447751.76,1
2380,3,6.0,35.0,4453368000,6543.0,-6476.07,2983756553.76,1
2381,3,6.0,35.0,4651599400,6543.0,-6476.07,3116571591.76,1
2382,3,6.0,35.0,4839721000,6543.0,-6476.07,3242613063.76,1
2383,3,6.0,35.0,5037900300,6543.0,-6476.07,3375393194.76,1
2384,3,6.0,35.0,5236674000,6543.0,-6476.07,3508571573.76,1
2410,3,6.0,35.0,593952500,6543.0,-6476.07,397948168.76,1
2411,3,6.0,35.0,786199800,6543.0,-6476.07,526753859.76000005,1
2412,3,6.0,35.0,972106200,6543.0,-6476.07,651311147.76,1
2413,3,6.0,35.0,1166915100,6543.0,-6476.07,781833110.76,1
2414,3,6.0,35.0,1361769200,6543.0,-6476.07,912385357.76,1
2415,3,6.0,35.0,1549076500,6543.0,-6476.07,1037881248.7600001,1
2416,3,6.0,35.0,1742907900,6543.0,-6476.07,1167748286.76,1
2417,3,6.0,35.0,1941218600,6543.0,-6476.07,1300616455.76,1
2418,3,6.0,35.0,2127245800,6543.0,-6476.07,1425254679.76,1
2419,3,6.0,35.0,2319600400,6543.0,-6476.07,1554132261.76,1
2420,3,6.0,35.0,2505363000,6543.0,-6476.07,1678593203.76,1
2421,3,6.0,35.0,2691920100,6543.0,-6476.07,1803586460.76,1
2422,3,6.0,35.0,2873224700,6543.0,-6476.07,1925060542.76,1
2423,3,6.0,35.0,3049316900,6543.0,-6476.07,2043042316.7600002,1
2424,3,6.0,35.0,3231854600,6543.0,-6476.07,2165342575.76,1
2425,3,6.0,35.0,3405151500,6543.0,-6476.07,2281451498.76,1
2426,3,6.0,35.0,3589010200,6543.0,-6476.07,2404636827.76,1
2427,3,6.0,35.0,3771831800,6543.0,-6476.07,2527127299.76,1
2428,3,6.0,35.0,3945599200,6543.0,-6476.07,2643551457.76,1
2429,3,6.0,35.0,4127587300,6543.0,-6476.07,2765483484.76,1
2430,3,6.0,35.0,4303646000,6543.0,-6476.07,2883442813.76,1
2431,3,6.0,35.0,4485067000,6543.0,-6476.07,3004994883.76,1
2432,3,6.0,35.0,4666146000,6543.0,-6476.07,3126317813.76,1
2433,3,6.0,35.0,4843322400,6543.0,-6476.07,3245026001.76,1
2434,3,6.0,35.0,5024811000,6543.0,-6476.07,3366623363.76,1
2435,3,6.0,35.0,5201662500,6543.0,-6476.07,3485113868.76,1
2436,3,6.0,35.0,5384598000,6543.0,-6476.07,3607680653.76,1
2437,3,6.0,35.0,141495300,6543.0,-6476.07,94801844.76,1
2438,3,6.0,35.0,333113250,6543.0,-6476.07,223185871.26,1
2439,3,6.0,35.0,528806720,6543.0,-6476.07,354300496.16,1
2440,3,6.0,35.0,712008060,6543.0,-6476.07,477045393.96000004,1
2441,3,6.0,35.0,808655100,6543.0,-6476.07,541798910.76,1
2491,3,6.0,35.0,147053540,6543.0,-6476.07,98525865.56000002,1
2492,3,6.0,35.0,351019500,6543.0,-6476.07,235183058.76,1
2493,3,6.0,35.0,557691900,6543.0,-6476.07,373653566.76,1
2494,3,6.0,35.0,757450700,6543.0,-6476.07,507491962.76000005,1
2495,3,6.0,35.0,961467100,6543.0,-6476.07,644182950.76,1
2496,3,6.0,35.0,1162491500,6543.0,-6476.07,778869298.76,1
2497,3,6.0,35.0,1362120000,6543.0,-6476.07,912620393.76,1
2498,3,6.0,35.0,1573843100,6543.0,-6476.07,1054474870.7600001,1
2499,3,6.0,35.0,1772248200,6543.0,-6476.07,1187406287.76,1
2500,3,6.0,35.0,1976723700,6543.0,-6476.07,1324404872.76,1
2501,3,6.0,35.0,2173665800,6543.0,-6476.07,1456356079.76,1
2502,3,6.0,35.0,2374934000,6543.0,-6476.07,1591205773.76,1
2503,3,6.0,35.0,2564922000,6543.0,-6476.07,1718497733.76,1
2504,3,6.0,35.0,2749620200,6543.0,-6476.07,1842245527.76,1
2505,3,6.0,35.0,2943533800,6543.0,-6476.07,1972167639.76,1
2506,3,6.0,35.0,3128579600,6543.0,-6476.07,2096148325.7600002,1
2507,3,6.0,35.0,3319900000,6543.0,-6476.07,2224332993.76,1
2508,3,6.0,35.0,3510563300,6543.0,-6476.07,2352077404.76,1
2509,3,6.0,35.0,3696768000,6543.0,-6476.07,2476834553.76,1
2510,3,6.0,35.0,3889040600,6543.0,-6476.07,2605657195.76,1
2511,3,6.0,35.0,4073339600,6543.0,-6476.07,2729137525.76,1
2512,3,6.0,35.0,4265381400,6543.0,-6476.07,2857805531.76,1
2513,3,6.0,35.0,4458798000,6543.0,-6476.07,2987394653.76,1
2514,3,6.0,35.0,4644153300,6543.0,-6476.07,3111582704.76,1
2515,3,6.0,35.0,4836043300,6543.0,-6476.07,3240149004.76,1
2516,3,6.0,35.0,5030189600,6543.0,-6476.07,3370227025.76,1
